timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-20T15:37:22,codecarbon,8cb5d818-9da2-4911-8e30-770f260f9eb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.806769965000058,0.0002975651172510161,1.1995318925875942e-05,42.5,3.547218893087282,14.468785285949709,0.0002928068924736105,2.459640856600047e-05,9.968110713291637e-05,0.0004170844081725274,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58342742919922,machine,N,1.0
