timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-20T23:52:50,codecarbon,839e8257-6e39-4b27-a65d-64462c8eeef0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.5886277970003,0.0001512188138642699,1.2012334966349811e-05,42.5,3.684177151812021,14.468791007995605,0.0001485252902458361,1.2875565855999076e-05,5.0556143656056365e-05,0.00021195699975789153,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58344268798828,machine,N,1.0
