timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-21T00:14:50,codecarbon,69982ebe-7a70-478c-a5b9-e0734ba6b555,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,531.0693497330003,0.008481614042953011,1.597082197874386e-05,42.5,41.2287555355449,14.468791007995605,0.0062687660046499725,0.003485437232792,0.0021341155484884827,0.011888318785930456,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58344268798828,machine,N,1.0
