timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-21T00:26:43,codecarbon,4e38c825-2e69-4ef1-bc37-a608f65f5b09,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,223.7396496750007,0.0038042006375155965,1.700280054537269e-05,42.5,33.981614792030825,14.468791007995605,0.0026410345940777835,0.0017920472669699997,0.0008991048755087027,0.005332186736556487,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58344268798828,machine,N,1.0
