timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-21T00:21:20,codecarbon,76d56bc9-2a6c-4fe4-af62-37a066eb136d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,256.3394087939996,0.004103182205497348,1.6006833380796168e-05,42.5,32.473099950205906,14.468791007995605,0.003025876240779169,0.0016952638562099994,0.0010301164266720002,0.005751256523661169,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58344268798828,machine,N,1.0
