timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-21T00:05:10,codecarbon,3309750c-1dd6-4f7c-88b9-8eb0e0313817,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.05706537399964873,6.566811262199774e-07,1.1507523392802431e-05,42.5,5.664293669426339,14.468791007995605,6.251003062453088e-07,8.333339999999634e-08,2.120083852801011e-07,9.204420915254063e-07,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58344268798828,machine,N,1.0
