timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-20T23:56:54,codecarbon,5292e814-5559-44e6-bd76-360d3594c50b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,177.89426963000005,0.0024596641244028303,1.3826550621999536e-05,42.5,3.841050032323802,14.468791007995605,0.0020998443163000096,0.0006328988396519996,0.0007148637581485689,0.003447606914100578,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58344268798828,machine,N,1.0
