timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-09-20T16:20:44,codecarbon,f16cde46-7c58-42ed-a757-39d8e02d6891,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,202.68698436700106,0.00269213014230846,1.3282205321254752e-05,42.5,3.645241459321558,14.468785285949709,0.0023923586311354285,0.0005666387866439995,0.0008144472571249585,0.003773444674904386,India,IND,telangana,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.39,3.12.3,2.8.4,24,Intel(R) Core(TM) Ultra 9 275HX,1,1 x NVIDIA GeForce RTX 5070 Laptop GPU,78.4583,17.3843,38.58342742919922,machine,N,1.0
